상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
메긴 벨트 롱 슬릿 스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512257&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=am53U10%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011792.gif?1739342453,,50800,,0,"아이보리,크림, 블랙",0,DRESS&SKIRT > 스커트
코튼 플레어 밴딩 롱 스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512189&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bm50W15G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011772.gif?1737622539,29800,20900,30,0,"아이보리,크림, 베이지, 블랙",0,DRESS&SKIRT > 스커트
[made]올라운드 매직 스판 롱 스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512127&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bmt5W15H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011722.gif?1736152354,,45000,,0,"아이보리,크림, 베이지, 블랙",0,DRESS&SKIRT > 스커트
몽트그랑 진주 플레어 스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510450&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=Z213U1g%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011422.gif?1713785076,,49000,,0,"연베이지, 블랙",0,DRESS&SKIRT > 스커트
샤프란 블랙 플레어 스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510215&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bWZ3U1k%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011332.gif?1711714055,,64800,,0,블랙,0,DRESS&SKIRT > 스커트
타이온 울 체크스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508957&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=Zm53U1o%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011042.gif?1700469093,,69800,,0,"다홍, 그린",0,DRESS&SKIRT > 스커트
패턴주름 밴딩니트스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508421&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=amV%2FVg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020010982.gif?1697017173,,32000,,0,"그레이, 블랙",0,DRESS&SKIRT > 스커트
플리안 플리츠니트스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508157&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bmx9W15M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020010992.gif?1694078947,32000,14800,54,0,"베이지, 블랙",0,DRESS&SKIRT > 스커트
소프트쫀득 골지니트스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508111&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bmt9W15N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020010862.gif?1693560809,19800,9800,51,0,"아이보리,크림, 브라운",0,DRESS&SKIRT > 스커트
하니셔링 밴딩롱스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507236&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bml1W19E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020010582.gif?1682413595,,44000,,0,"연베이지, 연퍼플",0,DRESS&SKIRT > 스커트
도즈 나일론스트링스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507040&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=aG93Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020010532.gif?1680087898,,26000,,0,"진베이지, 블랙",0,DRESS&SKIRT > 스커트
바비즈 핀턱롱스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506920&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=b2V%2BUw%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020010522.gif?1679035365,,37000,,0,"아이보리,크림, 진베이지, 블랙",0,DRESS&SKIRT > 스커트
콘 버튼 생지데님 플레어 롱 스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512534&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bml4W19H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011892.jpg?1744104220,,,,0,네이비,0,DRESS&SKIRT > 스커트
쿨링드 포켓 생지데님 롱 스커트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510798&xcode=002&mcode=002&scode=&type=X&sort=manual&cur_code=002002&search=&GfDT=bm90W19A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0020020011522.gif?1717380198,,,,0,데님진청,0,DRESS&SKIRT > 스커트
