상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
미르니 플랫폼 어그 부츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511742&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bG93UFs%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021582.gif?1730371615,48000,33600,30,1,"머스타드,골드, 카키, 블랙",0,SHOES/BAG > SHOES
포인티드 앵클 부츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511739&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=aG53UFQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021572.jpg?1730362728,,61800,,0,"아이보리,크림, 베이지, 블랙",0,SHOES/BAG > SHOES
델몬 양털 스웨이드 버클 블로퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511721&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=Zm93UFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021552.gif?1730944445,,50800,,0,"카멜, 블랙",0,SHOES/BAG > SHOES
세이켄 스웨이드 스트랩 슬링백 구두,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511609&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bm97W15E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021542.gif?1729674773,,57000,,0,,0,SHOES/BAG > SHOES
첼러 배색 소가죽 스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511307&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmp4W15F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021402.gif?1725265910,,85000,,0,"화이트, 블랙",0,SHOES/BAG > SHOES
토바코 소가죽 스니커즈,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511223&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmt0W15G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021372.gif?1736155660,,72800,,0,"인디핑크, 그린, 레드, 브라운, 블랙",0,SHOES/BAG > SHOES
리파인 롱 레인부츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510981&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=a2p3U18%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021322.gif?1719572680,,39800,,3,"아이보리,크림, 그린, 브라운, 블랙",0,SHOES/BAG > SHOES
메쉬체크 스틸레토 힐,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510323&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmV%2FVQ%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021162.gif?1712824116,,50800,,0,블랙,0,SHOES/BAG > SHOES
오브토앤 쪼리 슬리퍼,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510306&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bWd3U1k%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021152.gif?1712570835,46000,32200,30,1,"아이보리,크림, 베이지, 브라운, 블랙",0,SHOES/BAG > SHOES
프너 스트랩 샌들 힐,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510225&xcode=004&mcode=001&scode=&type=X&sort=manual&cur_code=004001&search=&GfDT=bmt5W15C,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0040010021132.gif?1712196168,,48000,,0,"아이보리,크림, 옐로우, 블랙",0,SHOES/BAG > SHOES
