상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
챠이넬 팬던트드랍목걸이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506316&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=Z2t3UFQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004542.gif?1672209864,,22000,,0,"그레이, 머스타드,골드",0,ACC > 쥬얼리
피어룬 네줄목걸이세트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=506020&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bWp3UFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004532.gif?1670200415,,17000,,0,"연그레이, 머스타드,골드",0,ACC > 쥬얼리
브이온 골드네크리스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504501&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bm57W15E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004472.gif?1654243067,,14800,,2,"머스타드,골드",0,ACC > 쥬얼리
심플인 브레이슬릿,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504486&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bm50W15F,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004462.jpg?1654158844,,11800,,2,,0,ACC > 쥬얼리
앤써클 네크리스,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=504485&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bmp5W15G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004452.gif?1654214930,,11800,,1,연그레이,0,ACC > 쥬얼리
모에 볼드귀걸이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503179&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bmp1W15H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004362.gif?1639615227,,11800,,1,"머스타드,골드, 연그레이",0,ACC > 쥬얼리
볼드스퀘어 목걸이세트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=502354&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=aWl3U1g%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004342.gif?1630574666,,16000,,16,"그레이, 머스타드,골드",0,ACC > 쥬얼리
웨이브두줄 팔찌,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495675&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=aWl3U1k%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060004022.gif?1608021336,,12000,,11,"그레이, 머스타드,골드",0,ACC > 쥬얼리
펄세링 귀걸이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495606&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=aWd3U1o%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003972.gif?1608081155,,11800,,3,"그레이, 머스타드,골드",0,ACC > 쥬얼리
언발틱 우드귀걸이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495594&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bml8W15D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003952.gif?1608081358,,12800,,0,"아이보리,크림, 브라운",0,ACC > 쥬얼리
트리넨 우드귀걸이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495573&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bmh8W15M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003922.gif?1608021622,,12800,,0,"카멜, 딥브라운, 블랙",0,ACC > 쥬얼리
워너아크릴 뱅글,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495562&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bm19W15N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003912.gif?1608021693,,14800,,0,"화이트, 베이지",0,ACC > 쥬얼리
링링아크릴 귀걸이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=495375&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bm15W19E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003872.jpg?1607994533,,16000,,1,"아이보리,크림, 브라운",0,ACC > 쥬얼리
윌넛진주 브로찌,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=494806&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bWd3Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003822.gif?1608022024,,24000,,1,화이트,0,ACC > 쥬얼리
스위키 목걸이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=488340&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=aW53Ul4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003332.gif?1608015721,,12000,,18,"그레이, 머스타드,골드",0,ACC > 쥬얼리
모스틴-necklace,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=484480&xcode=005&mcode=006&scode=&type=X&sort=manual&cur_code=005006&search=&GfDT=bmt1W19H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0050060003182.jpg?1606887728,,11000,,43,"그레이, 머스타드,골드",0,ACC > 쥬얼리
