상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
[워셔블] 세일러 카라 워셔블 세미크롭 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511952&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bWZ3VF8%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068292.gif?1733365606,,45000,,1,"아이보리,크림, 연카키, 브라운",0,KNIT/CARDIGAN > 니트
[워셔블] 플랫보카시 워셔블 나그랑 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511951&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aWp3VFg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068302.gif?1733365966,,45000,,17,"연베이지, 데님연청2, 연퍼플, 챠콜",0,KNIT/CARDIGAN > 니트
퍼피홀릭 오버핏 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511931&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmt%2BW1lB,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068262.gif?1733189763,,29800,,58,"연베이지, 네이비, 그레이",0,KNIT/CARDIGAN > 니트
티온드 단가라 반오픈 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511845&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm16W1lC,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068172.gif?1731657988,,39800,,0,"그린, 네이비, 챠콜",0,KNIT/CARDIGAN > 니트
퍼에피 배색 나그랑 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511835&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=Z2d3VFs%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068152.gif?1731576359,,29800,,67,"네이비, 레드",0,KNIT/CARDIGAN > 니트
켈론 울캐시 나그랑 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511815&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmt5W1lM,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068132.gif?1731462366,,34800,,32,"옐로우, 진한크림, 그레이",0,KNIT/CARDIGAN > 니트
밴시 보카시 꽈배기 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511795&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=amd3VFU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068112.gif?1731895055,,34000,,7,"진한크림, 레드",0,KNIT/CARDIGAN > 니트
엘먼 울 단가라 브이넥 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511768&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=Zml3UQ%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068092.gif?1730875314,,59000,,0,"아이보리,크림, 그레이",0,KNIT/CARDIGAN > 니트
[2종택1] 홀가먼트 리얼 캐시미어울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511740&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=a2d3UA%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068062.gif?1737010647,,29800,,17,"그린, 그레이, 블랙, 레드, 아이보리,크림, 브라운",0,KNIT/CARDIGAN > 니트
레글런 하이넥 골지니트 집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511731&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aW93Uw%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100020026512.gif?1730358832,,69800,,7,"베이지, 블랙",0,KNIT/CARDIGAN > 니트
코틀리 풀오버 폴라 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511670&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmx7W18%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010068002.gif?1730195379,,29800,,30,"그레이, 카키",0,KNIT/CARDIGAN > 니트
세이버 골지 라운드 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511636&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=aG13VQ%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067942.gif?1729830324,,26000,,0,"아이보리,크림, 베이지, 연카키, 블랙",0,KNIT/CARDIGAN > 니트
(3 piece)로리즈 니트 스커트 타이,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511607&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=amx3VA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067922.gif?1729675253,,59800,,2,"브라운, 챠콜",0,KNIT/CARDIGAN > 니트
보브 보카시 레터링 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511565&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmd3Vw%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067892.gif?1729243744,,49800,,3,"챠콜, 아이보리,크림",0,KNIT/CARDIGAN > 니트
체터 사선단추 단가라 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511540&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bmh3Vg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067852.gif?1729074306,,39800,,8,,0,KNIT/CARDIGAN > 니트
러프 골지 와이드 슬리브 울 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511538&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=bm16W1Q%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067832.gif?1729073036,,29800,,6,"아이보리,크림, 베이지, 그레이",0,KNIT/CARDIGAN > 니트
메리즈빌 알파카 캐시울 박스 니트,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511518&xcode=113&mcode=001&scode=&type=Y&sort=manual&cur_code=113001&search=&GfDT=a2h3WA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010010067802.gif?1728891171,,30800,,55,"아이보리,크림, 라임, 그레이, 코코아, 로즈골드",0,KNIT/CARDIGAN > 니트
