상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
데일렌 루즈핏 셔츠자켓,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512510&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=Z2h3Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100010019402.gif?1743582968,,39800,,0,"아이보리,크림",0,SHIRT/BLOUSE > 셔츠
에이첼 핀턱 레이스 프릴 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512319&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bm16W19G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050772.gif?1740726949,,39800,,5,"아이보리,크림",0,SHIRT/BLOUSE > 셔츠
[1+1][made]스텐다드어텀 컬러셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511085&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=amh3Ul8%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050572.gif?1730287021,39600,35700,10,412,,0,SHIRT/BLOUSE > 셔츠
어텀베이직 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=496020&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=aGx3Ulg%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060045372.gif?1607473214,,14800,,755,"화이트, 옐로우, 와인, 네이비",0,SHIRT/BLOUSE > 셔츠
옴브레 그리드 체크 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512417&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bm98W19B,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050822.gif?1742515712,,29800,,0,"블루, 레드",0,SHIRT/BLOUSE > 셔츠
펀칭 아일렛 자수 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512362&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=Zml3Ulo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050802.gif?1741341114,,34800,,3,화이트,0,SHIRT/BLOUSE > 셔츠
메린 언발 단추 랩셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512313&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=amx3Uls%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050762.gif?1740643317,,39800,,1,"아이보리,크림, 베이지",0,SHIRT/BLOUSE > 셔츠
스펙트 무지 스트라이프 오버핏 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512312&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=bG53UlQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050752.gif?1740628602,,39800,,1,"아이보리,크림, 데님연청",0,SHIRT/BLOUSE > 셔츠
[SET15%]주크 썸머셔츠나시SET+엘레프 와이드데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512299&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=Z2p3UlU%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050892.gif?1744004092,69600,59200,15,0,,0,SHIRT/BLOUSE > 셔츠
메이미 고밀도 루즈핏 코튼 셔츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512164&xcode=140&mcode=001&scode=&type=Y&sort=manual&cur_code=140001&search=&GfDT=Zm53VVw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0010060050662.gif?1736993865,,34800,,5,"아이보리,크림, 핑크, 데님연청, 연두",0,SHIRT/BLOUSE > 셔츠
