상품명,상품URL,상품설명,이미지URL,정가,판매가,할인율,리뷰수,색상,판매수량,카테고리
우스트 펀칭 라운드 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512343&xcode=113&mcode=002&scode=&search=&GfDT=Zm13UA%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012512.gif?1741147685,,39800,,9,"그레이, 네이비",0,KNIT/CARDIGAN > 가디건
코트니 스냅버튼 워싱 코튼 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512576&xcode=113&mcode=002&scode=&search=&GfDT=bmh%2FW14%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012632.gif?1744680908,,39800,,0,"아이보리,크림, 블루, 그레이",0,KNIT/CARDIGAN > 가디건
(후드ver.)코스에그 자수 투웨이 니트집업 후드가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511621&xcode=113&mcode=002&scode=&search=&GfDT=bm97W18%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012062.gif?1740360144,,39800,,39,"레드, 연베이지, 데님진청, 블랙, 그레이",0,KNIT/CARDIGAN > 가디건
프란츠 울 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512366&xcode=113&mcode=002&scode=&search=&GfDT=aG93VQ%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012542.gif?1742456436,,29800,,18,"핑크, 퍼플, 아이보리,크림, 네이비, 그린",0,KNIT/CARDIGAN > 가디건
[1+1]코스에그 자수 투웨이 니트집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511435&xcode=113&mcode=002&scode=&search=&GfDT=bml1W1k%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012172.gif?1727420715,59600,50700,15,1,"아이보리,크림, 그레이, 레드, 네이비",0,KNIT/CARDIGAN > 가디건
코스에그 자수 투웨이 니트집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511277&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aGx3UQ%3D%3D,,https://cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011822.gif?1741849223,45000,29800,34,1,"아이보리,크림, 그레이, 레드, 네이비",0,KNIT/CARDIGAN > 가디건
아르텔 케이블 크롭 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512461&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmt7W1g%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012562.gif?1742889663,,24900,,3,"아이보리,크림, 핑크, 블랙",0,KNIT/CARDIGAN > 가디건
체트 캐시라운드가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508046&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bG13VA%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030010182.gif?1692879798,,24900,,44,"아이보리,크림, 베이지, 브라운, 레드, 그린, 블랙",0,KNIT/CARDIGAN > 가디건
[1+1할인] 쿨링가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=501775&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmx4W1o%3D,"[하나 더 구매시2000원 할인]
긴팔기본,7부,긴팔롱3TYPE",//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005092.gif?1680838880,,17800,,279,"아이보리,크림, 연베이지, 민트, 핑크, 브라운, 블랙",0,KNIT/CARDIGAN > 가디건
프리미엄 울 소프트 텐션 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512212&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bGp3Vg%3D%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012402.gif?1741138543,,29800,,4,"아이보리,크림, 옐로우, 베이지, 브라운, 연두, 핑크, 블루, 네이비, 그레이, 블랙",0,KNIT/CARDIGAN > 가디건
[made]컴포트핏 단가라니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=505174&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bG13UFw%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005292.gif?1662596486,,7000,30,53,"블랙, 머스타드,골드, 그린",0,KNIT/CARDIGAN > 가디건
[mdae]바티모 린넨 후드 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510534&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aW53UF0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005362.gif?1714384534,,29800,,34,"화이트, 블랙",0,KNIT/CARDIGAN > 가디건
산토르 크로쉐 뜨개 크롭 니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512489&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aWd3UF4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012602.gif?1743386942,,22000,,2,"아이보리,크림, 블랙",0,KNIT/CARDIGAN > 가디건
노티즈 스트링 반팔 울 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512464&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bGp3UF8%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012572.gif?1743123875,,24800,,0,"아이보리,크림, 연카키, 그레이",0,KNIT/CARDIGAN > 가디건
크로쉐 플라워 패턴 뜨개 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510684&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmp1W11A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030010562.gif?1716260061,,19800,,29,"아이보리,크림, 베이지",0,KNIT/CARDIGAN > 가디건
프렌치 하트 클로버 자수 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510586&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bGZ3UFk%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011252.gif?1722479783,,34000,,9,"화이트, 베이지, 머스타드,골드, 연카키, 블랙",0,KNIT/CARDIGAN > 가디건
볼드 스카시 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512582&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bWx3UFo%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012642.jpg?1744764091,,19800,,0,"아이보리,크림, 베이지, 브라운, 연두, 블랙",0,KNIT/CARDIGAN > 가디건
울라이크 워셔블 오버핏 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511415&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aW53UFs%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011922.gif?1729247209,,34000,,69,"베이지, 카키, 챠콜",0,KNIT/CARDIGAN > 가디건
에딜린 캐시브이넥가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=503718&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=Zm93UFQ%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030009352.gif?1692953480,,20800,,149,"아이보리,크림, 베이지, 옐로우, 레드, 그레이, 블랙, 브라운",0,KNIT/CARDIGAN > 가디건
타이 시어무드 비스코스 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512485&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmt8W11N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012592.gif?1743380871,,44800,,0,"아이보리,크림, 블루",0,KNIT/CARDIGAN > 가디건
알에나 케이블 자수 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512228&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bml9W15E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012422.gif?1738800525,,29800,,24,"아이보리,크림, 인디핑크, 네이비, 그레이",0,KNIT/CARDIGAN > 가디건
텐베이 소매패치 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511874&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aml3U10%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012212.gif?1732179287,,34800,,55,"옐로우, 아이보리,크림, 레드",0,KNIT/CARDIGAN > 가디건
[SET 20%할인]코스에그 자수 투웨이 니트집업 가디건 + 릴랙스 탄탄코튼 오버핏 트레이닝 팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511531&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmp5W15G,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030011982.gif?1728902755,83800,67100,20,1,,0,KNIT/CARDIGAN > 가디건
스카시 펀칭 카라 반팔 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512316&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm9%2FW15H,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012532.gif?1741838186,,29800,,2,"아이보리,크림, 핑크",0,KNIT/CARDIGAN > 가디건
베이빌 레이스 레이어드 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512263&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bml6W15A,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012452.gif?1740540909,,29800,,21,"아이보리,크림, 그레이, 블랙",0,KNIT/CARDIGAN > 가디건
(단가라ver.)코스에그 자수 투웨이 니트집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512060&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=Z213U1k%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012312.gif?1735524475,,29800,,1,"그레이, 레드, 데님1, 네이비, 블랙",0,KNIT/CARDIGAN > 가디건
[SET15%]우스트 펀칭 라운드 니트가디건+워시드 와이드 버뮤다 데님팬츠,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=510103&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=Zmx3U1o%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012612.gif?1744020256,93800,79800,15,15,,0,KNIT/CARDIGAN > 가디건
[made]디어레쉬 울니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=508718&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmp8W15D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005142.gif?1699834299,,38000,,18,"그레이, 그린",0,KNIT/CARDIGAN > 가디건
너브 뜨개니트가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=507373&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bml0W15M,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030005662.gif?1690502798,,22000,,46,"화이트, 베이지",0,KNIT/CARDIGAN > 가디건
루아덴 집업가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=497385&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmt1W15N,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030006772.gif?1607473883,,34800,,280,"베이지, 그레이, 네이비",0,KNIT/CARDIGAN > 가디건
크린 시어 라운드 니트 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=512436&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bmt0W19E,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012552.jpg?1742654463,,34800,,0,"화이트, 레드, 연두, 데님연청, 블루, 블랙",0,KNIT/CARDIGAN > 가디건
트리 게이지 볼륨 크롭 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511975&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=aWZ3Ul0%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012262.gif?1733732941,,48000,,0,"아이보리,크림, 브라운, 챠콜",0,KNIT/CARDIGAN > 가디건
에트 배색 니트집업 가디건,https://www.chicfox.co.kr/shop/shopdetail.html?branduid=511578&xcode=113&mcode=002&scode=&type=Y&sort=manual&cur_code=113002&search=&GfDT=bm53Ul4%3D,,//cdn4-aka.makeshop.co.kr/shopimages/chicfox/0100030012012.gif?1729503785,,36800,,41,"연베이지, 그레이",0,KNIT/CARDIGAN > 가디건
